source,original_path,last_commit,last_commit_date,bytes,recovered_as,status
docs/reports/plans,docs/reports/plans/CONSOLIDATED_REFACTORING_REPORT.md,39e44579bae,2026-04-06 11:04:44 -0400,301298,CONSOLIDATED_REFACTORING_REPORT.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/CONSOLIDATION_FINAL_STATUS.md,8730830964b,2026-04-05 17:47:48 -0400,7928,CONSOLIDATION_FINAL_STATUS.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/DEGRADATION_MATRIX.md,d399bca49f2,2026-02-23 08:15:26 -0500,11076,DEGRADATION_MATRIX.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/DEPRECATION_PLAYBOOK.md,8730830964b,2026-04-05 17:47:48 -0400,6634,DEPRECATION_PLAYBOOK.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/GAP_ANALYSIS_REPORT_2026-02-03.md,8730830964b,2026-04-05 17:47:48 -0400,17833,GAP_ANALYSIS_REPORT_2026-02-03.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/HARDEN-MERGE-LOCKDOWN-CONSOLIDATED-EVIDENCE.md,8730830964b,2026-04-05 17:47:48 -0400,13536,HARDEN-MERGE-LOCKDOWN-CONSOLIDATED-EVIDENCE.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/HARDEN-MERGE-LOCKDOWN-EVIDENCE.md,8730830964b,2026-04-05 17:47:48 -0400,9349,HARDEN-MERGE-LOCKDOWN-EVIDENCE.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/HARDEN_PLAN_EVIDENCE.md,8730830964b,2026-04-05 17:47:48 -0400,3747,HARDEN_PLAN_EVIDENCE.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/HEALER_RETRY_HARDENING_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,23412,HEALER_RETRY_HARDENING_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/HITL_Confidence_Recalibration_Design_Options.md,8730830964b,2026-04-05 17:47:48 -0400,17390,HITL_Confidence_Recalibration_Design_Options.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/INTEGRATION_orphan_prompts_activation_plan.md,8730830964b,2026-04-05 17:47:48 -0400,13113,INTEGRATION_orphan_prompts_activation_plan.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/KNOWN_FAILING_TESTS.md,8730830964b,2026-04-05 17:47:48 -0400,3521,KNOWN_FAILING_TESTS.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/L0_DECOMPOSITION_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,22769,L0_DECOMPOSITION_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/L5-agent-consolidation-implementation-724461.md,8730830964b,2026-04-05 17:47:48 -0400,17174,L5-agent-consolidation-implementation-724461.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/L6_DRIFT_SAFEGUARDS_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,18745,L6_DRIFT_SAFEGUARDS_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/LATENCY_BUDGET_SLA_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,15708,LATENCY_BUDGET_SLA_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/MERGE_CHECKLIST.md,8730830964b,2026-04-05 17:47:48 -0400,5657,MERGE_CHECKLIST.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/MIGRATION_SUMMARY_2026-02-03.md,8730830964b,2026-04-05 17:47:48 -0400,2707,MIGRATION_SUMMARY_2026-02-03.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/MRO-Refactoring-Implementation-Plan-78a187.md,8730830964b,2026-04-05 17:47:48 -0400,11899,MRO-Refactoring-Implementation-Plan-78a187.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/NEW_TEST_CASES.md,8730830964b,2026-04-05 17:47:48 -0400,25836,NEW_TEST_CASES.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/PHASE_1_TECHNICAL_SPEC.md,8730830964b,2026-04-05 17:47:48 -0400,20093,PHASE_1_TECHNICAL_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/POLICY_EPOCH_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,19139,POLICY_EPOCH_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/PROOF_prompt_injections_usage_analysis.md,8730830964b,2026-04-05 17:47:48 -0400,7178,PROOF_prompt_injections_usage_analysis.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/PR_SUMMARY_CONSOLIDATION_HARDENING.md,8730830964b,2026-04-05 17:47:48 -0400,3868,PR_SUMMARY_CONSOLIDATION_HARDENING.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/PTC_SCOPE_LOCK_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,18873,PTC_SCOPE_LOCK_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/Phase0_Implementation_Guide.md,d394c2f55f8,2026-03-25 13:09:42 -0400,6652,Phase0_Implementation_Guide.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_ADG_BURNDOWN_GATE_FIX.md,8730830964b,2026-04-05 17:47:48 -0400,5513,RCA_ADG_BURNDOWN_GATE_FIX.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_ADG_Redis_Bypass.md,8730830964b,2026-04-05 17:47:48 -0400,7019,RCA_ADG_Redis_Bypass.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_MCP_Config_Access_Violation.md,8730830964b,2026-04-05 17:47:48 -0400,3046,RCA_MCP_Config_Access_Violation.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_P1_core_dead_imports.md,8730830964b,2026-04-05 17:47:48 -0400,14997,RCA_P1_core_dead_imports.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_0655_archive_failure-03232026.md,8730830964b,2026-04-05 17:47:48 -0400,7951,RCA_adg_0655_archive_failure-03232026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_artifacts_not_committed.md,8730830964b,2026-04-05 17:47:48 -0400,6208,RCA_adg_artifacts_not_committed.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_bootstrap_gap_execute_ssot.md,8730830964b,2026-04-05 17:47:48 -0400,7356,RCA_adg_bootstrap_gap_execute_ssot.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_mcp_audit_gap_resolved.md,8730830964b,2026-04-05 17:47:48 -0400,8300,RCA_adg_mcp_audit_gap_resolved.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_phase_gate_blocking_commits.md,8730830964b,2026-04-05 17:47:48 -0400,3693,RCA_adg_phase_gate_blocking_commits.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_tests_pass_import_errors_persist.md,8730830964b,2026-04-05 17:47:48 -0400,5202,RCA_adg_tests_pass_import_errors_persist.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_adg_violations_precommit_gap.md,21c9eca9308,2026-04-04 06:31:02 -0400,5400,RCA_adg_violations_precommit_gap.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_agent_deletion_disaster.md,8730830964b,2026-04-05 17:47:48 -0400,15867,RCA_agent_deletion_disaster.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_anti_pattern_regression.md,8730830964b,2026-04-05 17:47:48 -0400,3650,RCA_anti_pattern_regression.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_antipattern_persistence_wave7.md,8730830964b,2026-04-05 17:47:48 -0400,7253,RCA_antipattern_persistence_wave7.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_archives_git_tracking.md,8730830964b,2026-04-05 17:47:48 -0400,3576,RCA_archives_git_tracking.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_auto_stage_untracked_solution.md,8730830964b,2026-04-05 17:47:48 -0400,6738,RCA_auto_stage_untracked_solution.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_blueprint_ssot_consolidation.md,8730830964b,2026-04-05 17:47:48 -0400,4444,RCA_blueprint_ssot_consolidation.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_command_hanging_shell_issues-5a8b3c.md,8730830964b,2026-04-05 17:47:48 -0400,2870,RCA_command_hanging_shell_issues-5a8b3c.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_coverage_gap_discrepancy.md,8730830964b,2026-04-05 17:47:48 -0400,7796,RCA_coverage_gap_discrepancy.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_dashboard_aggregation_recursion.md,8730830964b,2026-04-05 17:47:48 -0400,10913,RCA_dashboard_aggregation_recursion.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_dashboard_aggregation_slowdown.md,8730830964b,2026-04-05 17:47:48 -0400,9288,RCA_dashboard_aggregation_slowdown.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_datetime_deprecation_20260401.md,8730830964b,2026-04-05 17:47:48 -0400,2347,RCA_datetime_deprecation_20260401.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_domain_prompts_misalignment.md,8730830964b,2026-04-05 17:47:48 -0400,10629,RCA_domain_prompts_misalignment.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_dual_mcp_config_divergence.md,8730830964b,2026-04-05 17:47:48 -0400,5350,RCA_dual_mcp_config_divergence.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_duplicate_interface_IBlackboardLeaseVerifier.md,8730830964b,2026-04-05 17:47:48 -0400,7297,RCA_duplicate_interface_IBlackboardLeaseVerifier.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_edge_semantic_precision_validation_failure.md,8730830964b,2026-04-05 17:47:48 -0400,5264,RCA_edge_semantic_precision_validation_failure.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_folder_structure_violations.md,8730830964b,2026-04-05 17:47:48 -0400,6712,RCA_folder_structure_violations.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_four_questions_20260311.md,8730830964b,2026-04-05 17:47:48 -0400,11635,RCA_four_questions_20260311.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_hitl_analysis_adg_violation.md,8730830964b,2026-04-05 17:47:48 -0400,5462,RCA_hitl_analysis_adg_violation.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_hitl_format_violation_wave5.md,8730830964b,2026-04-05 17:47:48 -0400,5685,RCA_hitl_format_violation_wave5.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_hitl_missing_recommendation.md,8730830964b,2026-04-05 17:47:48 -0400,3667,RCA_hitl_missing_recommendation.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_hitl_violation_wave4.md,8730830964b,2026-04-05 17:47:48 -0400,6843,RCA_hitl_violation_wave4.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_interface_naming_convention_fix.md,8730830964b,2026-04-05 17:47:48 -0400,5326,RCA_interface_naming_convention_fix.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_layer_subfolder_consistency_audit.md,8730830964b,2026-04-05 17:47:48 -0400,6760,RCA_layer_subfolder_consistency_audit.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_lazy_import_fixture_corruption.md,8730830964b,2026-04-05 17:47:48 -0400,3289,RCA_lazy_import_fixture_corruption.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_mcp8_write_file_silent_failure.md,8730830964b,2026-04-05 17:47:48 -0400,5756,RCA_mcp8_write_file_silent_failure.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_memory_mcp_persistence_fix.md,8730830964b,2026-04-05 17:47:48 -0400,5226,RCA_memory_mcp_persistence_fix.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_memory_mcp_scriptblock_error.md,8730830964b,2026-04-05 17:47:48 -0400,8229,RCA_memory_mcp_scriptblock_error.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_misc_test_files_misalignment.md,8730830964b,2026-04-05 17:47:48 -0400,9689,RCA_misc_test_files_misalignment.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_mixins_contracts_flat_violation.md,8730830964b,2026-04-05 17:47:48 -0400,3202,RCA_mixins_contracts_flat_violation.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_plan_missing_wave_table.md,8730830964b,2026-04-05 17:47:48 -0400,3472,RCA_plan_missing_wave_table.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_plan_ssot_violation-8da88a.md,8730830964b,2026-04-05 17:47:48 -0400,4447,RCA_plan_ssot_violation-8da88a.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_precommit_bypass_hardening.md,8730830964b,2026-04-05 17:47:48 -0400,12961,RCA_precommit_bypass_hardening.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_prompt_injection_redundancy.md,8730830964b,2026-04-05 17:47:48 -0400,7546,RCA_prompt_injection_redundancy.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_prompt_libraries_misalignment.md,8730830964b,2026-04-05 17:47:48 -0400,11112,RCA_prompt_libraries_misalignment.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_revalidation_prompt_escape_4b0fc7.md,8730830964b,2026-04-05 17:47:48 -0400,8858,RCA_revalidation_prompt_escape_4b0fc7.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_revalidation_vs_phase_methodology.md,8730830964b,2026-04-05 17:47:48 -0400,15065,RCA_revalidation_vs_phase_methodology.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_sequential_thinking_mcp_hang_4b0fc7.md,8730830964b,2026-04-05 17:47:48 -0400,4731,RCA_sequential_thinking_mcp_hang_4b0fc7.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_sovereign_territories_architectural_flaw.md,8730830964b,2026-04-05 17:47:48 -0400,11869,RCA_sovereign_territories_architectural_flaw.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_sovereign_territories_sprawl.md,8730830964b,2026-04-05 17:47:48 -0400,7296,RCA_sovereign_territories_sprawl.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_static_scanner_modularization_abandonment.md,8730830964b,2026-04-05 17:47:48 -0400,5554,RCA_static_scanner_modularization_abandonment.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_test_collection_ast_vs_grep-9d9f10.md,8730830964b,2026-04-05 17:47:48 -0400,4573,RCA_test_collection_ast_vs_grep-9d9f10.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_test_count_discrepancy_20250402.md,8730830964b,2026-04-05 17:47:48 -0400,4919,RCA_test_count_discrepancy_20250402.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_test_performance_adg.md,8730830964b,2026-04-05 17:47:48 -0400,14305,RCA_test_performance_adg.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_timeout_decorator_fix.md,8730830964b,2026-04-05 17:47:48 -0400,4462,RCA_timeout_decorator_fix.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_timeout_hang.md,8730830964b,2026-04-05 17:47:48 -0400,3359,RCA_timeout_hang.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_token_context_maximization_af4d75.md,8730830964b,2026-04-05 17:47:48 -0400,2121,RCA_token_context_maximization_af4d75.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_untracked_files_not_committed.md,8730830964b,2026-04-05 17:47:48 -0400,4522,RCA_untracked_files_not_committed.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_wave3_clock_migration_gap.md,8730830964b,2026-04-05 17:47:48 -0400,6765,RCA_wave3_clock_migration_gap.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_windsurf_at_symbol_final.md,8730830964b,2026-04-05 17:47:48 -0400,4108,RCA_windsurf_at_symbol_final.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_windsurf_plan_location_multiplicity.md,8730830964b,2026-04-05 17:47:48 -0400,9182,RCA_windsurf_plan_location_multiplicity.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_windsurf_plan_mode_wave_table_gap.md,8730830964b,2026-04-05 17:47:48 -0400,6858,RCA_windsurf_plan_mode_wave_table_gap.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_windsurf_plans_violation.md,8730830964b,2026-04-05 17:47:48 -0400,6235,RCA_windsurf_plans_violation.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_windsurfrules_enforcement_gaps.md,8730830964b,2026-04-05 17:47:48 -0400,19005,RCA_windsurfrules_enforcement_gaps.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_zero_gaps_closed_feedback_03152026.md,8730830964b,2026-04-05 17:47:48 -0400,10855,RCA_zero_gaps_closed_feedback_03152026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RCA_zero_violations_confusion.md,8730830964b,2026-04-05 17:47:48 -0400,3473,RCA_zero_violations_confusion.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/REPLACE_violations_remediation_complete_review-4a8b2c.md,8730830964b,2026-04-05 17:47:48 -0400,4416,REPLACE_violations_remediation_complete_review-4a8b2c.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/REPLAY_DETERMINISM_RULES.md,d399bca49f2,2026-02-23 08:15:26 -0500,20214,REPLAY_DETERMINISM_RULES.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/REVALIDATION_AUDIT_CRITICAL_FINDINGS.md,8730830964b,2026-04-05 17:47:48 -0400,10100,REVALIDATION_AUDIT_CRITICAL_FINDINGS.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/REVALIDATION_AUDIT_REPORT.md,8730830964b,2026-04-05 17:47:48 -0400,14492,REVALIDATION_AUDIT_REPORT.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/RISK_SUMMARY.md,8730830964b,2026-04-05 17:47:48 -0400,9784,RISK_SUMMARY.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/SDKs_MCPS_Migration_Guide.md,8730830964b,2026-04-05 17:47:48 -0400,7904,SDKs_MCPS_Migration_Guide.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/SOVEREIGN_TERRITORIES_migration_phase1-3_complete.md,8730830964b,2026-04-05 17:47:48 -0400,10767,SOVEREIGN_TERRITORIES_migration_phase1-3_complete.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/SOVEREIGN_TERRITORIES_removal_audit.md,8730830964b,2026-04-05 17:47:48 -0400,9929,SOVEREIGN_TERRITORIES_removal_audit.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/SSOT_COMPLIANCE_FIX_W1.md,8730830964b,2026-04-05 17:47:48 -0400,1685,SSOT_COMPLIANCE_FIX_W1.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/Structural-Integrity-Hardening-Report.md,7ae89374821,2026-02-27 09:52:08 -0500,4871,Structural-Integrity-Hardening-Report.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/TEST_HARDENING_PLAN.md,8730830964b,2026-04-05 17:47:48 -0400,12961,TEST_HARDENING_PLAN.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/UWG_ISOLATION_SPEC.md,d399bca49f2,2026-02-23 08:15:26 -0500,19796,UWG_ISOLATION_SPEC.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/W1_PHASE_EVIDENCE.md,8730830964b,2026-04-05 17:47:48 -0400,12834,W1_PHASE_EVIDENCE.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/_adg_live_validation_report.md,8730830964b,2026-04-05 17:47:48 -0400,9914,_adg_live_validation_report.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/_adg_sovereign_verification_report.md,8730830964b,2026-04-05 17:47:48 -0400,2828,_adg_sovereign_verification_report.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/accelerators_top5_evidence.md,8730830964b,2026-04-05 17:47:48 -0400,6751,accelerators_top5_evidence.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/active_backlog_closeout_receipt_20260525.md,74888fa4486,2026-05-25 05:47:48 -0400,1948,active_backlog_closeout_receipt_20260525.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/active_backlog_scope_tests_receipt_20260525.md,a9605090f30,2026-05-24 20:01:19 -0400,2365,active_backlog_scope_tests_receipt_20260525.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/active_in_progress_plans_manifest_20260524.md,74888fa4486,2026-05-25 05:47:48 -0400,1598,active_in_progress_plans_manifest_20260524.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/additional_consolidation_opportunities.md,8730830964b,2026-04-05 17:47:48 -0400,5554,additional_consolidation_opportunities.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-13-gap-closure-proof-hardening-6eaa45.md,8730830964b,2026-04-05 17:47:48 -0400,8015,adg-13-gap-closure-proof-hardening-6eaa45.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-13-gap-honest-validation-report.md,8730830964b,2026-04-05 17:47:48 -0400,9522,adg-13-gap-honest-validation-report.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-accelerated-final-implementation-summary-730ab2.md,8730830964b,2026-04-05 17:47:48 -0400,6557,adg-accelerated-final-implementation-summary-730ab2.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-accelerated-implementation-summary-730ab2.md,8730830964b,2026-04-05 17:47:48 -0400,3504,adg-accelerated-implementation-summary-730ab2.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-anomaly-scan-report-a1f3b9.md,8730830964b,2026-04-05 17:47:48 -0400,25860,adg-anomaly-scan-report-a1f3b9.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-architectural-violations-fix-plan-03242026.md,8730830964b,2026-04-05 17:47:48 -0400,8586,adg-architectural-violations-fix-plan-03242026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-architectural-violations-progress-03242026.md,8730830964b,2026-04-05 17:47:48 -0400,8287,adg-architectural-violations-progress-03242026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-archive-optimization-summary.md,8730830964b,2026-04-05 17:47:48 -0400,4181,adg-archive-optimization-summary.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-cpu-integration-waves-8f7d9e.md,8730830964b,2026-04-05 17:47:48 -0400,8538,adg-cpu-integration-waves-8f7d9e.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-cpu-optimization-evidence-03302026.md,8730830964b,2026-04-05 17:47:48 -0400,4316,adg-cpu-optimization-evidence-03302026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-enhancement-evaluation-878134.md,8730830964b,2026-04-05 17:47:48 -0400,37468,adg-enhancement-evaluation-878134.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-enhancement-implementation-878134.md,8730830964b,2026-04-05 17:47:48 -0400,45562,adg-enhancement-implementation-878134.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-enrichment-plan-01d58b.md,8730830964b,2026-04-05 17:47:48 -0400,33026,adg-enrichment-plan-01d58b.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-gap-implementation-plan-2026-a1b2c3.md,8730830964b,2026-04-05 17:47:48 -0400,33498,adg-gap-implementation-plan-2026-a1b2c3.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-gap-remediation-p0-p4-d7d73c.md,8730830964b,2026-04-05 17:47:48 -0400,27037,adg-gap-remediation-p0-p4-d7d73c.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-governance-divergence-analysis-b4c5d6.md,8730830964b,2026-04-05 17:47:48 -0400,5051,adg-governance-divergence-analysis-b4c5d6.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-hardening-addendum-implementation-4a7b2c.md,8730830964b,2026-04-05 17:47:48 -0400,12599,adg-hardening-addendum-implementation-4a7b2c.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-hardening-complete-implementation-be9c2f.md,8730830964b,2026-04-05 17:47:48 -0400,16180,adg-hardening-complete-implementation-be9c2f.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-k2.5-optimized-wave-plan-7d9a8c.md,8730830964b,2026-04-05 17:47:48 -0400,13302,adg-k2.5-optimized-wave-plan-7d9a8c.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-llm-judge-gap-analysis.md,8730830964b,2026-04-05 17:47:48 -0400,31590,adg-llm-judge-gap-analysis.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-phase1-phase2-closure-2026-04-19.md,5d84a397c5a,2026-04-19 07:59:07 -0400,5059,adg-phase1-phase2-closure-2026-04-19.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-precision-hardening-rca-resolution-414127.md,8730830964b,2026-04-05 17:47:48 -0400,5764,adg-precision-hardening-rca-resolution-414127.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-redis-mcp-fallback-analysis-03312026.md,8730830964b,2026-04-05 17:47:48 -0400,7689,adg-redis-mcp-fallback-analysis-03312026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-repair-orchestrator-8d4163.md,8730830964b,2026-04-05 17:47:48 -0400,13400,adg-repair-orchestrator-8d4163.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-repair-scripts-inventory-20260406.md,963915cf640,2026-04-06 22:45:14 -0400,8217,adg-repair-scripts-inventory-20260406.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-requirements-gap-analysis-implementation-plan.md,8730830964b,2026-04-05 17:47:48 -0400,20879,adg-requirements-gap-analysis-implementation-plan.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-roadmap-detailed-bfc0b1.md,8730830964b,2026-04-05 17:47:48 -0400,14148,adg-roadmap-detailed-bfc0b1.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-timeout-recovery-enforcement-summary.md,8730830964b,2026-04-05 17:47:48 -0400,14296,adg-timeout-recovery-enforcement-summary.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-v6-structural-debt-clearance.md,8730830964b,2026-04-05 17:47:48 -0400,3681,adg-v6-structural-debt-clearance.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-violation-status-proof-03252026.md,8730830964b,2026-04-05 17:47:48 -0400,5150,adg-violation-status-proof-03252026.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-violation-waterfall-hardened-c64079.md,8730830964b,2026-04-05 17:47:48 -0400,8770,adg-violation-waterfall-hardened-c64079.md,LOST_RECOVERED
docs/reports/plans,docs/reports/plans/adg-wave12-25-burndown-plan-7d9a8c.md,8730830964b,2026-04-05 17:47:48 -0400,9637,adg-wave12-25-burndown-plan-7d9a8c.md,LOST_RECOVERED
